縣市別代碼,統計期,基本分類,原始值[統計數值],年增率[%]
63000,113年 2月,木材及其製品類,103.9,-4.17
63000,113年 2月,塑膠製品類,91.47,-4.9
63000,113年 2月,油漆塗料類,101.38,0.02
63000,113年 2月,機電設備類,112.5,0.35
63000,113年 2月,瀝青及其製品類,106.89,-1.79
63000,113年 2月,雜項材料類,117.45,2.96
63000,113年 2月,勞務類,110.19,2.3
63000,113年 2月,工資類,111.58,3.56
63000,113年 2月,機具設備租金類,108.61,0.85
63000,113年 3月,總指數,110.84,0.4
63000,113年 3月,材料類,111.46,-0.04
63000,113年 3月,水泥及其製品類,125.58,2.43
63000,113年 3月,砂石及級配類,109.16,1.7
63000,113年 3月,磚瓦瓷類,111.57,2.05
63000,113年 3月,金屬製品類,100.24,-2.58
63000,113年 3月,木材及其製品類,103.9,-4.17
63000,113年 3月,塑膠製品類,92.5,-4.48
63000,113年 3月,油漆塗料類,101.38,0.02
63000,113年 3月,機電設備類,112.48,0.41
63000,113年 3月,瀝青及其製品類,106.28,-2.35
63000,113年 3月,雜項材料類,117.82,3.32
63000,113年 3月,勞務類,109.84,1.29
63000,113年 3月,工資類,111.58,2.28
63000,113年 3月,機具設備租金類,107.85,0.14
63000,113年 4月,總指數,111.06,0.54
63000,113年 4月,材料類,111.79,0.13
63000,113年 4月,水泥及其製品類,125.69,2.52
63000,113年 4月,砂石及級配類,109.16,1.7
63000,113年 4月,磚瓦瓷類,111.57,2.05
63000,113年 4月,金屬製品類,100.56,-2.08
63000,113年 4月,木材及其製品類,103.9,-4.17
63000,113年 4月,塑膠製品類,92.5,-3.56
63000,113年 4月,油漆塗料類,101.38,0.02
63000,113年 4月,機電設備類,113.25,0.52
63000,113年 4月,瀝青及其製品類,105.97,-2.64
63000,113年 4月,雜項材料類,118.63,3.17
63000,113年 4月,勞務類,109.84,1.36
63000,113年 4月,工資類,111.58,2.23
63000,113年 4月,機具設備租金類,107.85,0.33
63000,113年 5月,總指數,111.71,1.64
63000,113年 5月,材料類,112.71,1.72
63000,113年 5月,水泥及其製品類,125.75,2.57
63000,113年 5月,砂石及級配類,109.16,1.7
63000,113年 5月,磚瓦瓷類,111.68,2.15
63000,113年 5月,金屬製品類,100.84,0.58
63000,113年 5月,木材及其製品類,103.9,-4.17
63000,113年 5月,塑膠製品類,92.5,-2.17
63000,113年 5月,油漆塗料類,101.38,0.02
63000,113年 5月,機電設備類,116.91,3.78
63000,113年 5月,瀝青及其製品類,105.97,-0.86
63000,113年 5月,雜項材料類,118.79,2.96
63000,113年 5月,勞務類,109.97,1.47
63000,113年 5月,工資類,111.58,2.21
63000,113年 5月,機具設備租金類,108.14,0.6
63000,113年 6月,總指數,111.86,1.64
63000,113年 6月,材料類,112.94,1.99
63000,113年 6月,水泥及其製品類,125.85,2.43
63000,113年 6月,砂石及級配類,109.16,1.7
63000,113年 6月,磚瓦瓷類,111.68,-0.58
63000,113年 6月,金屬製品類,100.09,0.65
63000,113年 6月,木材及其製品類,103.9,-2.14
63000,113年 6月,塑膠製品類,93.45,-0.68
63000,113年 6月,油漆塗料類,101.38,0
63000,113年 6月,機電設備類,118.11,4.7
63000,113年 6月,瀝青及其製品類,105.97,-0.86
63000,113年 6月,雜項材料類,119.82,2.6
63000,113年 6月,勞務類,109.97,0.96
63000,113年 6月,工資類,111.58,1.66
63000,113年 6月,機具設備租金類,108.14,0.14
63000,113年 7月,總指數,111.85,1.63
63000,113年 7月,材料類,112.93,2.04
63000,113年 7月,水泥及其製品類,125.88,2.21
63000,113年 7月,砂石及級配類,109.16,0
63000,113年 7月,磚瓦瓷類,111.68,1.79
63000,113年 7月,金屬製品類,100.24,1.09
63000,113年 7月,木材及其製品類,103.9,-0.72
63000,113年 7月,塑膠製品類,94.36,0.29
63000,113年 7月,油漆塗料類,101.38,0
63000,113年 7月,機電設備類,117.61,4.54
63000,113年 7月,瀝青及其製品類,105.97,-0.86
63000,113年 7月,雜項材料類,119.83,2.56
63000,113年 7月,勞務類,109.97,0.83
63000,113年 7月,工資類,111.58,1.43
63000,113年 7月,機具設備租金類,108.14,0.14
63000,113年 8月,總指數,111.66,1.41
63000,113年 8月,材料類,112.64,1.71
63000,113年 8月,水泥及其製品類,125.88,2.21
63000,113年 8月,砂石及級配類,109.16,0
63000,113年 8月,磚瓦瓷類,111.68,1.79
63000,113年 8月,金屬製品類,99.27,0.06
63000,113年 8月,木材及其製品類,103.9,-0.72
63000,113年 8月,塑膠製品類,94.36,-0.34
63000,113年 8月,油漆塗料類,101.38,0
63000,113年 8月,機電設備類,117.48,4.31
63000,113年 8月,瀝青及其製品類,105.97,-0.86
63000,113年 8月,雜項材料類,119.85,2.58
63000,113年 8月,勞務類,109.97,0.83
63000,113年 8月,工資類,111.58,1.43
63000,113年 8月,機具設備租金類,108.14,0.13
63000,113年 9月,總指數,111.53,0.95
63000,113年 9月,材料類,112.45,1.27
63000,113年 9月,水泥及其製品類,125.88,2.21
63000,113年 9月,砂石及級配類,109.16,0
63000,113年 9月,磚瓦瓷類,111.68,0.1
63000,113年 9月,金屬製品類,98.62,-1.08
63000,113年 9月,木材及其製品類,103.9,0
63000,113年 9月,塑膠製品類,94.36,-2.6
63000,113年 9月,油漆塗料類,101.38,0
63000,113年 9月,機電設備類,116.93,3.75
63000,113年 9月,瀝青及其製品類,105.97,-1.41
63000,113年 9月,雜項材料類,120.99,3.55
63000,113年 9月,勞務類,109.97,0.35
63000,113年 9月,工資類,111.58,0.86
63000,113年 9月,機具設備租金類,108.14,-0.25
63000,113年 10月,總指數,111.72,1.05
63000,113年 10月,材料類,112.58,1.52
63000,113年 10月,水泥及其製品類,125.92,2.24
63000,113年 10月,砂石及級配類,109.16,0
63000,113年 10月,磚瓦瓷類,111.68,0.1
63000,113年 10月,金屬製品類,98.32,-1.15
63000,113年 10月,木材及其製品類,103.9,0
63000,113年 10月,塑膠製品類,94.36,-1.93
63000,113年 10月,油漆塗料類,101.48,0.1
63000,113年 10月,機電設備類,117.88,4.43
63000,113年 10月,瀝青及其製品類,105.97,-0.86
63000,113年 10月,雜項材料類,120.91,3.97
63000,113年 10月,勞務類,110.26,0.14
63000,113年 10月,工資類,112.13,0.47
63000,113年 10月,機具設備租金類,108.14,-0.25
63000,113年 11月,總指數,112.27,1.91
63000,113年 11月,材料類,112.99,2.46
63000,113年 11月,水泥及其製品類,125.98,2.29
63000,113年 11月,砂石及級配類,109.16,0
63000,113年 11月,磚瓦瓷類,111.68,0.1
63000,113年 11月,金屬製品類,98.65,-0.17
63000,113年 11月,木材及其製品類,103.9,0
63000,113年 11月,塑膠製品類,95.05,5.25
63000,113年 11月,油漆塗料類,101.48,0.1
63000,113年 11月,機電設備類,118.48,5.46
63000,113年 11月,瀝青及其製品類,107.54,0.61
63000,113年 11月,雜項材料類,121.21,4.35
63000,113年 11月,勞務類,111.06,0.82
63000,113年 11月,工資類,112.75,1.08
63000,113年 11月,機具設備租金類,109.14,0.52
63000,113年 12月,總指數,112.07,1.49
63000,113年 12月,材料類,112.7,1.84
63000,113年 12月,水泥及其製品類,126.03,2.33
63000,113年 12月,砂石及級配類,109.16,0
63000,113年 12月,磚瓦瓷類,111.68,0.1
63000,113年 12月,金屬製品類,97.81,-2.17
63000,113年 12月,木材及其製品類,103.9,0
63000,113年 12月,塑膠製品類,95.05,4.21
63000,113年 12月,油漆塗料類,101.48,0.1
63000,113年 12月,機電設備類,117.85,4.77
63000,113年 12月,瀝青及其製品類,108.33,1.35
63000,113年 12月,雜項材料類,121.23,4.36
63000,113年 12月,勞務類,111.06,0.81
63000,113年 12月,工資類,112.75,1.05
63000,113年 12月,機具設備租金類,109.14,0.52
63000,114年 1月,總指數,112.05,1.01
63000,114年 1月,材料類,112.74,1.19
63000,114年 1月,水泥及其製品類,126.09,0.77
63000,114年 1月,砂石及級配類,109.16,0
63000,114年 1月,磚瓦瓷類,111.68,0.1
63000,114年 1月,金屬製品類,97.17,-3.56
63000,114年 1月,木材及其製品類,104.1,0.19
63000,114年 1月,塑膠製品類,95.05,4.66
63000,114年 1月,油漆塗料類,101.48,0.1
63000,114年 1月,機電設備類,117.95,4.83
63000,114年 1月,瀝青及其製品類,110.3,3.19
63000,114年 1月,雜項材料類,121.58,3.58
63000,114年 1月,勞務類,110.91,0.65
63000,114年 1月,工資類,112.75,1.05
63000,114年 1月,機具設備租金類,108.8,0.17
63000,114年 2月,總指數,112.46,1.28
63000,114年 2月,材料類,113,1.28
63000,114年 2月,水泥及其製品類,126.12,0.55
63000,114年 2月,砂石及級配類,109.16,0
63000,114年 2月,磚瓦瓷類,111.68,0.1
63000,114年 2月,金屬製品類,97.7,-3.23
63000,114年 2月,木材及其製品類,104.1,0.19
63000,114年 2月,塑膠製品類,95.05,3.91
63000,114年 2月,油漆塗料類,101.48,0.1
63000,114年 2月,機電設備類,118.36,5.21
63000,114年 2月,瀝青及其製品類,110.3,3.19
63000,114年 2月,雜項材料類,121.7,3.62
63000,114年 2月,勞務類,111.61,1.29
63000,114年 2月,工資類,113.41,1.64
63000,114年 2月,機具設備租金類,109.55,0.87
63000,114年 3月,總指數,112.81,1.78
63000,114年 3月,材料類,113.45,1.79
63000,114年 3月,水泥及其製品類,126.12,0.43
63000,114年 3月,砂石及級配類,109.16,0
63000,114年 3月,磚瓦瓷類,116.88,4.76
63000,114年 3月,金屬製品類,98.41,-1.83
63000,114年 3月,木材及其製品類,104.1,0.19
63000,114年 3月,塑膠製品類,95.05,2.76
63000,114年 3月,油漆塗料類,101.48,0.1
63000,114年 3月,機電設備類,119.44,6.19
63000,114年 3月,瀝青及其製品類,110.3,3.78
63000,114年 3月,雜項材料類,121.7,3.29
63000,114年 3月,勞務類,111.75,1.74
63000,114年 3月,工資類,113.41,1.64
63000,114年 3月,機具設備租金類,109.86,1.86
63000,114年 4月,總指數,112.87,1.63
63000,114年 4月,材料類,113.51,1.54
63000,114年 4月,水泥及其製品類,126.12,0.34
63000,114年 4月,砂石及級配類,109.16,0
63000,114年 4月,磚瓦瓷類,116.88,4.76
63000,114年 4月,金屬製品類,97.56,-2.98
63000,114年 4月,木材及其製品類,104.1,0.19
63000,114年 4月,塑膠製品類,95.05,2.76
63000,114年 4月,油漆塗料類,101.48,0.1
63000,114年 4月,機電設備類,120.66,6.54
63000,114年 4月,瀝青及其製品類,110.3,4.09
63000,114年 4月,雜項材料類,121.81,2.68
63000,114年 4月,勞務類,111.82,1.8
63000,114年 4月,工資類,113.41,1.64
63000,114年 4月,機具設備租金類,110.02,2.01
63000,114年 5月,總指數,112.75,0.93
63000,114年 5月,材料類,113.06,0.31
63000,114年 5月,水泥及其製品類,126.12,0.29
63000,114年 5月,砂石及級配類,109.16,0
63000,114年 5月,磚瓦瓷類,116.88,4.66
63000,114年 5月,金屬製品類,96.48,-4.32
63000,114年 5月,木材及其製品類,104.1,0.19
63000,114年 5月,塑膠製品類,95.05,2.76
63000,114年 5月,油漆塗料類,101.48,0.1
63000,114年 5月,機電設備類,119.71,2.4
63000,114年 5月,瀝青及其製品類,110.3,4.09
63000,114年 5月,雜項材料類,122.45,3.08
63000,114年 5月,勞務類,112.33,2.15
63000,114年 5月,工資類,114.35,2.48
63000,114年 5月,機具設備租金類,110.02,1.74
63000,114年 6月,總指數,112.67,0.72
63000,114年 6月,材料類,112.95,0.01
63000,114年 6月,水泥及其製品類,126.12,0.21
63000,114年 6月,砂石及級配類,109.16,0
63000,114年 6月,磚瓦瓷類,116.88,4.66
63000,114年 6月,金屬製品類,95.41,-4.68
63000,114年 6月,木材及其製品類,104.1,0.19
63000,114年 6月,塑膠製品類,95.05,1.71
63000,114年 6月,油漆塗料類,101.48,0.1
63000,114年 6月,機電設備類,120.17,1.74
63000,114年 6月,瀝青及其製品類,110.3,4.09
63000,114年 6月,雜項材料類,123.26,2.87
63000,114年 6月,勞務類,112.33,2.15
63000,114年 6月,工資類,114.35,2.48
63000,114年 6月,機具設備租金類,110.02,1.74
63000,114年 7月,總指數,112.6,0.67
63000,114年 7月,材料類,112.84,-0.08
63000,114年 7月,水泥及其製品類,126.12,0.19
63000,114年 7月,砂石及級配類,109.16,0
63000,114年 7月,磚瓦瓷類,117.09,4.84
63000,114年 7月,金屬製品類,94.31,-5.92
63000,114年 7月,木材及其製品類,104.1,0.19
63000,114年 7月,塑膠製品類,96.5,2.27
63000,114年 7月,油漆塗料類,101.48,0.1
63000,114年 7月,機電設備類,120.49,2.45
63000,114年 7月,瀝青及其製品類,110.76,4.52
63000,114年 7月,雜項材料類,123.26,2.86
63000,114年 7月,勞務類,112.33,2.15
63000,114年 7月,工資類,114.35,2.48
63000,114年 7月,機具設備租金類,110.02,1.74
63000,114年 8月,總指數,112.87,1.08
63000,114年 8月,材料類,113.26,0.55
63000,114年 8月,水泥及其製品類,126.13,0.2
63000,114年 8月,砂石及級配類,109.16,0
63000,114年 8月,磚瓦瓷類,117.09,4.84
63000,114年 8月,金屬製品類,95.62,-3.68
63000,114年 8月,木材及其製品類,103.9,0
63000,114年 8月,塑膠製品類,96.5,2.27
63000,114年 8月,油漆塗料類,101.48,0.1
63000,114年 8月,機電設備類,120.8,2.83
63000,114年 8月,瀝青及其製品類,110.76,4.52
63000,114年 8月,雜項材料類,123.26,2.85
63000,114年 8月,勞務類,112.33,2.15
63000,114年 8月,工資類,114.35,2.48
63000,114年 8月,機具設備租金類,110.02,1.74
63000,114年 9月,總指數,112.79,1.13
63000,114年 9月,材料類,113.13,0.6
63000,114年 9月,水泥及其製品類,126.13,0.2
63000,114年 9月,砂石及級配類,109.16,0
63000,114年 9月,磚瓦瓷類,117.09,4.84
63000,114年 9月,金屬製品類,95.26,-3.41
63000,114年 9月,木材及其製品類,103.9,0
63000,114年 9月,塑膠製品類,96.5,2.27
63000,114年 9月,油漆塗料類,101.48,0.1
63000,114年 9月,機電設備類,120.7,3.22
63000,114年 9月,瀝青及其製品類,110.61,4.38
63000,114年 9月,雜項材料類,123.26,1.88
63000,114年 9月,勞務類,112.33,2.15
63000,114年 9月,工資類,114.35,2.48
63000,114年 9月,機具設備租金類,110.02,1.74
63000,114年 10月,總指數,112.81,0.98
63000,114年 10月,材料類,113.16,0.52
63000,114年 10月,水泥及其製品類,126.04,0.1
63000,114年 10月,砂石及級配類,109.16,0
63000,114年 10月,磚瓦瓷類,117.09,4.84
63000,114年 10月,金屬製品類,94.67,-3.71
63000,114年 10月,木材及其製品類,103.9,0
63000,114年 10月,塑膠製品類,96.5,2.27
63000,114年 10月,油漆塗料類,101.48,0
63000,114年 10月,機電設備類,121.3,2.9
63000,114年 10月,瀝青及其製品類,110.3,4.09
63000,114年 10月,雜項材料類,124.41,2.89
63000,114年 10月,勞務類,112.33,1.88
63000,114年 10月,工資類,114.35,1.98
63000,114年 10月,機具設備租金類,110.02,1.74
63000,114年 11月,總指數,113.11,0.75
63000,114年 11月,材料類,113.62,0.56
63000,114年 11月,水泥及其製品類,126.04,0.05
63000,114年 11月,砂石及級配類,109.16,0
63000,114年 11月,磚瓦瓷類,117.09,4.84
63000,114年 11月,金屬製品類,94.78,-3.92
63000,114年 11月,木材及其製品類,103.9,0
63000,114年 11月,塑膠製品類,96.5,1.53
63000,114年 11月,油漆塗料類,101.48,0
63000,114年 11月,機電設備類,123.33,4.09
63000,114年 11月,瀝青及其製品類,110.3,2.57
63000,114年 11月,雜項材料類,124.06,2.35
63000,114年 11月,勞務類,112.33,1.14
63000,114年 11月,工資類,114.35,1.42
63000,114年 11月,機具設備租金類,110.02,0.81
63000,114年 12月,總指數,113.23,1.04
63000,114年 12月,材料類,113.8,0.98
63000,114年 12月,水泥及其製品類,126.07,0.03
63000,114年 12月,砂石及級配類,109.16,0
63000,114年 12月,磚瓦瓷類,117.09,4.84
63000,114年 12月,金屬製品類,94.99,-2.88
63000,114年 12月,木材及其製品類,103.9,0
63000,114年 12月,塑膠製品類,96.5,1.53
63000,114年 12月,油漆塗料類,101.48,0
63000,114年 12月,機電設備類,123.86,5.1
63000,114年 12月,瀝青及其製品類,110.3,1.82
63000,114年 12月,雜項材料類,124.06,2.33
63000,114年 12月,勞務類,112.33,1.14
63000,114年 12月,工資類,114.35,1.42
63000,114年 12月,機具設備租金類,110.03,0.82
63000,115年 1月,總指數,114.79,2.45
63000,115年 1月,材料類,115.9,2.8
63000,115年 1月,水泥及其製品類,126.07,-0.02
63000,115年 1月,砂石及級配類,109.16,0
63000,115年 1月,磚瓦瓷類,117.09,4.84
63000,115年 1月,金屬製品類,95.55,-1.67
63000,115年 1月,木材及其製品類,103.9,-0.19
63000,115年 1月,塑膠製品類,96.5,1.53
63000,115年 1月,油漆塗料類,101.48,0
63000,115年 1月,機電設備類,129.87,10.11
63000,115年 1月,瀝青及其製品類,110.3,0
63000,115年 1月,雜項材料類,131.01,7.76
63000,115年 1月,勞務類,112.85,1.75
63000,115年 1月,工資類,114.97,1.97
63000,115年 1月,機具設備租金類,110.43,1.5
63000,115年 2月,總指數,115.8,2.97
63000,115年 2月,材料類,117.41,3.9
63000,115年 2月,水泥及其製品類,126.07,-0.04
63000,115年 2月,砂石及級配類,109.16,0
63000,115年 2月,磚瓦瓷類,117.16,4.91
63000,115年 2月,金屬製品類,96.88,-0.84
63000,115年 2月,木材及其製品類,103.9,-0.19
63000,115年 2月,塑膠製品類,94.23,-0.86
63000,115年 2月,油漆塗料類,101.48,0
63000,115年 2月,機電設備類,135.56,14.53
63000,115年 2月,瀝青及其製品類,110.3,0
63000,115年 2月,雜項材料類,131.02,7.66
63000,115年 2月,勞務類,112.89,1.15
63000,115年 2月,工資類,114.97,1.38
63000,115年 2月,機具設備租金類,110.51,0.88
63000,115年 3月,總指數,116.71,3.46
63000,115年 3月,材料類,118.7,4.63
63000,115年 3月,水泥及其製品類,126.07,-0.04
63000,115年 3月,砂石及級配類,109.39,0.21
63000,115年 3月,磚瓦瓷類,117.16,0.24
63000,115年 3月,金屬製品類,98.28,-0.13
63000,115年 3月,木材及其製品類,103.9,-0.19
63000,115年 3月,塑膠製品類,99.51,4.69
63000,115年 3月,油漆塗料類,102.43,0.94
63000,115年 3月,機電設備類,136.38,14.18
63000,115年 3月,瀝青及其製品類,116.22,5.37
63000,115年 3月,雜項材料類,131.02,7.66
63000,115年 3月,勞務類,113.08,1.19
63000,115年 3月,工資類,114.97,1.38
63000,115年 3月,機具設備租金類,110.93,0.97
63000,115年 4月,總指數,118.64,5.11
63000,115年 4月,材料類,121.53,7.07
63000,115年 4月,水泥及其製品類,126.07,-0.04
63000,115年 4月,砂石及級配類,109.85,0.63
63000,115年 4月,磚瓦瓷類,117.21,0.28
63000,115年 4月,金屬製品類,101.38,3.92
63000,115年 4月,木材及其製品類,105.48,1.33
63000,115年 4月,塑膠製品類,117.2,23.3
63000,115年 4月,油漆塗料類,105.73,4.19
63000,115年 4月,機電設備類,137.09,13.62
63000,115年 4月,瀝青及其製品類,125.21,13.52
63000,115年 4月,雜項材料類,132.81,9.03
63000,115年 4月,勞務類,113.28,1.31
63000,115年 4月,工資類,114.97,1.38
63000,115年 4月,機具設備租金類,111.35,1.21
63000,115年 5月,總指數,119.05,5.59
