工程編號,工程名稱,公告徵收文號（序號）,行政區,段小段,地號,縣市,縣市代碼
1001018,大同民權西路245巷1號至29號道路新築工程(一併),10002666000,大同,橋北段三小段,0830-0000,臺北市,63000
1001019,臺北市文山區指南里高地供水配水池暨加壓站工程(一併),10003459300,文山,指南段三小段,0632-0002,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0146-0001,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0149-0000,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0152-0001,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0155-0001,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0155-0002,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0156-0000,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0157-0001,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0162-0001,臺北市,63000
1001020,臺北市文山區永建國民小學遷建校舍新建工程,10003737000,文山,華興段一小段,0163-0001,臺北市,63000
1001021,北投桃源段二小段251地號等16筆土地都市更新事業計畫案週邊道路新築工程,10003723500,北投,桃源段二小段,0228-0002,臺北市,63000
1001021,北投桃源段二小段251地號等16筆土地都市更新事業計畫案週邊道路新築工程,10003723500,北投,桃源段二小段,0346-0000,臺北市,63000
1001022,公有永吉市場用地完整性,10003731400,信義,永吉段二小段,0137-0000,臺北市,63000
1001023,交通部公路總局辦公大樓新建工程,10003731500,萬華,萬大段一小段,0290-0001,臺北市,63000
1001024,台灣電力股份有限公司為既設汐止-蘆洲161仟伏輸電線路第10號鐵塔,10003742500,內湖,大湖段一小段,0165-0001,臺北市,63000
1001024,台灣電力股份有限公司為既設汐止-蘆洲161仟伏輸電線路第10號鐵塔,10003742500,內湖,大湖段一小段,0168-0001,臺北市,63000
1001025,行政院國軍退除役官兵輔導委員會臺北榮民總醫院新門診大樓新建工程,10004168800,北投,崇仰段三小段,0246-0000,臺北市,63000
1011001,大安古莊公園東側道路新築工程,10103638800,大安,龍泉段三小段,0797-0000,臺北市,63000
1011001,大安古莊公園東側道路新築工程,10103638800,大安,龍泉段三小段,0800-0000,臺北市,63000
1011001,大安古莊公園東側道路新築工程,10103638800,大安,龍泉段三小段,0804-0000,臺北市,63000
1011001,大安古莊公園東側道路新築工程,10103638800,大安,龍泉段三小段,0925-0001,臺北市,63000
1011001,大安古莊公園東側道路新築工程,10103638800,大安,龍泉段三小段,0927-0005,臺北市,63000
1011001,大安古莊公園東側道路新築工程,10103638800,大安,龍泉段三小段,0928-0002,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0045-0000,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0046-0002,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0047-0001,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0051-0001,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0256-0001,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0256-0005,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0258-0002,臺北市,63000
1011002,松山民生東路3段140巷北段道路新築工程,10103694700,松山,敦化段一小段,0258-0009,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0261-0001,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0263-0002,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0265-0001,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0266-0001,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0291-0001,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0294-0001,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0294-0002,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0295-0001,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0296-0001,臺北市,63000
1011003,大同延平北路1段66巷道路新築工程,10103695000,大同,玉泉段二小段,0306-0001,臺北市,63000
1011006,南港昆陽街171巷1弄東段道路新築工程,10200090800,南港,玉成段四小段,0295-0002,臺北市,63000
1011006,南港昆陽街171巷1弄東段道路新築工程,10200090800,南港,玉成段四小段,0300-0000,臺北市,63000
1011006,南港昆陽街171巷1弄東段道路新築工程,10200090800,南港,玉成段四小段,0301-0000,臺北市,63000
1011006,南港昆陽街171巷1弄東段道路新築工程,10200090800,南港,玉成段四小段,0314-0002,臺北市,63000
1011006,南港昆陽街171巷1弄東段道路新築工程,10200090800,南港,玉成段四小段,0318-0002,臺北市,63000
1011007,中正善導寺西北側道路新築工程,10103694800,中正,成功段一小段,0238-0002,臺北市,63000
1011007,中正善導寺西北側道路新築工程,10103694800,中正,成功段一小段,0242-0001,臺北市,63000
1011007,中正善導寺西北側道路新築工程,10103694800,中正,成功段一小段,0251-0001,臺北市,63000
1011007,中正善導寺西北側道路新築工程,10103694800,中正,成功段一小段,0253-0003,臺北市,63000
1011008,臺北市區鐵路地下化南港專案工程(基隆路至松山路段)(一併),10102211900,松山,寶清段二小段,0249-0000,臺北市,63000
1011008,臺北市區鐵路地下化南港專案工程(基隆路至松山路段)(一併),10102211900,松山,寶清段二小段,0249-0008,臺北市,63000
1011009,內湖內湖路1段667巷中段道路拓寬工程,10103695100,內湖,碧湖段四小段,0425-0002,臺北市,63000
1011009,內湖內湖路1段667巷中段道路拓寬工程,10103695100,內湖,碧湖段四小段,0426-0000,臺北市,63000
1011009,內湖內湖路1段667巷中段道路拓寬工程,10103695100,內湖,碧湖段四小段,0433-0001,臺北市,63000
1011009,內湖內湖路1段667巷中段道路拓寬工程,10103695100,內湖,碧湖段四小段,0434-0003,臺北市,63000
1011009,內湖內湖路1段667巷中段道路拓寬工程,10103695100,內湖,碧湖段四小段,0462-0000,臺北市,63000
1011010,北投天母北路105巷道路拓寬工程,10103638500,北投,行義段三小段,0309-0000,臺北市,63000
1011010,北投天母北路105巷道路拓寬工程,10103638500,北投,行義段三小段,0466-0001,臺北市,63000
1011011,文山(木柵)89號公園新建工程,10103629200,文山,木柵段三小段,0404-0000,臺北市,63000
1011011,文山(木柵)89號公園新建工程,10103629200,文山,木柵段三小段,0405-0000,臺北市,63000
1011011,文山(木柵)89號公園新建工程,10103629200,文山,木柵段三小段,0458-0000,臺北市,63000
1011012,大同民權西路225巷北側道路拓寬工程,10103638400,大同,橋北段二小段,0653-0003,臺北市,63000
1011012,大同民權西路225巷北側道路拓寬工程,10103638400,大同,橋北段二小段,0654-0001,臺北市,63000
1011012,大同民權西路225巷北側道路拓寬工程,10103638400,大同,橋北段二小段,0657-0000,臺北市,63000
1011012,大同民權西路225巷北側道路拓寬工程,10103638400,大同,橋北段二小段,0658-0001,臺北市,63000
1011012,大同民權西路225巷北側道路拓寬工程,10103638400,大同,橋北段二小段,0658-0002,臺北市,63000
1011012,大同民權西路225巷北側道路拓寬工程,10103638400,大同,橋北段二小段,0672-0000,臺北市,63000
1011012,大同民權西路225巷北側道路拓寬工程,10103638400,大同,橋北段二小段,0673-0001,臺北市,63000
1011013,萬華昆明街257巷5號旁道路新築工程,10103638600,萬華,萬華段一小段,0344-0001,臺北市,63000
1011013,萬華昆明街257巷5號旁道路新築工程,10103638600,萬華,萬華段一小段,0344-0002,臺北市,63000
1011013,萬華昆明街257巷5號旁道路新築工程,10103638600,萬華,萬華段一小段,0345-0002,臺北市,63000
1011013,萬華昆明街257巷5號旁道路新築工程,10103638600,萬華,萬華段一小段,0345-0003,臺北市,63000
1011013,萬華昆明街257巷5號旁道路新築工程,10103638600,萬華,萬華段一小段,0345-0004,臺北市,63000
1011013,萬華昆明街257巷5號旁道路新築工程,10103638600,萬華,萬華段一小段,0346-0001,臺北市,63000
1011014,文山(景美)21號興泰公園擴建工程,10103628700,文山,興泰段二小段,0129-0000,臺北市,63000
1011015,松山健康公園西側道路新築工程,10103694900,松山,寶清段一小段,0245-0000,臺北市,63000
1011015,松山健康公園西側道路新築工程,10103694900,松山,寶清段一小段,0255-0000,臺北市,63000
1011015,松山健康公園西側道路新築工程,10103694900,松山,寶清段一小段,0255-0001,臺北市,63000
1021001,內湖陽港3調洪沉砂池新建工程,10201478300,內湖,碧湖段一小段,0173-0001,臺北市,63000
1021001,內湖陽港3調洪沉砂池新建工程,10201478300,內湖,碧湖段一小段,0175-0001,臺北市,63000
1021001,內湖陽港3調洪沉砂池新建工程,10201478300,內湖,碧湖段一小段,0176-0004,臺北市,63000
1021001,內湖陽港3調洪沉砂池新建工程,10201478300,內湖,碧湖段二小段,0865-0001,臺北市,63000
1021001,內湖陽港3調洪沉砂池新建工程,10201478300,內湖,碧湖段二小段,0871-0000,臺北市,63000
1021001,內湖陽港3調洪沉砂池新建工程,10201478300,內湖,碧湖段二小段,0871-0004,臺北市,63000
1021002,松山機場用地範圍內私有土地徵收案,10201478200,松山,濱江段四小段,0332-0000,臺北市,63000
1021003,松山機場北側都市計畫劃定機場用地工程,10201843500,松山,濱江段四小段,0559-0001,臺北市,63000
1021003,松山機場北側都市計畫劃定機場用地工程,10201843500,松山,濱江段四小段,0570-0004,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0628-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0629-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0630-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0631-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0632-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0633-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0634-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0635-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0636-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0637-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0638-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0639-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0640-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0641-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0677-0000,臺北市,63000
1021004,中央研究院生態研究區(國家生技研究園區開發計畫)工程,10203072600,南港,中南段一小段,0679-0000,臺北市,63000
